GeneId	TCGA-02-0079-01A-03R-0308-07	TCGA-02-0084-01A-03R-0308-07	TCGA-02-2470-01A-01R-0791-07	TCGA-02-2483-01A-01R-0791-07	TCGA-02-2486-01A-01R-0791-07	TCGA-06-0124-01A-01R-0213-07	TCGA-06-0125-01A-01R-0213-07	TCGA-06-0127-01A-01R-0308-07	TCGA-06-0128-01A-01R-0213-07	TCGA-06-0129-01A-01R-0213-07	TCGA-06-0133-01A-02R-0213-07	TCGA-06-0137-01B-02R-0213-07	TCGA-06-0140-01A-01R-0213-07	TCGA-06-0142-01A-01R-0213-07	TCGA-06-0143-01A-01R-0213-07	TCGA-06-0145-01A-05R-0213-07	TCGA-06-0152-01A-02R-0308-07	TCGA-06-0155-01B-01R-0524-07	TCGA-06-0238-01A-02R-0308-07	TCGA-06-0644-01A-02R-0308-07	TCGA-06-0646-01A-01R-0308-07	TCGA-06-1800-01A-01R-0598-07	TCGA-06-1801-01A-02R-0598-07	TCGA-06-1802-01A-01R-0598-07	TCGA-06-1805-01A-01R-0598-07	TCGA-06-2557-01A-01R-0791-07	TCGA-06-2558-01A-01R-0791-07	TCGA-06-2559-01A-01R-0791-07	TCGA-06-2561-01A-02R-0791-07	TCGA-06-2562-01A-01R-0791-07	TCGA-06-2566-01A-01R-0791-07	TCGA-06-2569-01A-01R-0791-07	TCGA-06-2570-01A-01R-0791-07	TCGA-08-0358-01A-01R-0308-07	TCGA-12-0616-01A-01R-0308-07	TCGA-12-0620-01A-01R-0308-07	TCGA-12-1088-01A-01R-0524-07	TCGA-12-1089-01A-01R-0524-07	TCGA-12-1090-01A-01R-0524-07	TCGA-12-1091-01A-01R-0524-07	TCGA-12-1096-01A-01R-0524-07	TCGA-12-1097-01B-01R-0524-07	TCGA-12-1099-01A-01R-0524-07	TCGA-12-1597-01B-01R-0918-07	TCGA-12-1598-01A-01R-0598-07	TCGA-12-1599-01A-01R-0598-07	TCGA-12-1600-01A-01R-0598-07	TCGA-12-1602-01A-01R-0598-07	TCGA-12-3646-01A-01R-0918-07	TCGA-12-3649-01A-01R-0918-07	TCGA-12-3650-01A-01R-0918-07	TCGA-12-3651-01A-01R-0918-07	TCGA-12-3652-01A-01R-0918-07	TCGA-12-3653-01A-01R-0918-07	TCGA-14-0736-01A-01R-0524-07	TCGA-14-0812-01B-01R-0598-07	TCGA-14-0865-01B-01R-0598-07	TCGA-14-0866-01B-01R-0598-07	TCGA-14-1034-01A-01R-0524-07	TCGA-14-1453-01A-01R-0524-07	TCGA-14-1454-01A-01R-0524-07	TCGA-14-1455-01A-01R-0598-07	TCGA-14-1456-01C-01R-0791-07	TCGA-14-1458-01A-01R-0598-07	TCGA-14-1795-01A-01R-0598-07	TCGA-14-1823-01A-01R-0598-07	TCGA-14-1825-01A-01R-0598-07	TCGA-14-1827-01A-01R-0598-07	TCGA-14-1829-01A-01R-0598-07	TCGA-14-2554-01A-01R-0791-07	TCGA-15-1446-01A-01R-0524-07	TCGA-15-1447-01A-01R-0524-07	TCGA-16-1055-01B-01R-0524-07	TCGA-16-1056-01B-01R-0524-07	TCGA-16-1060-01A-01R-0524-07	TCGA-16-1062-01A-01R-0524-07	TCGA-16-1460-01A-01R-0598-07	TCGA-19-0955-01A-02R-0524-07	TCGA-19-0957-01C-01R-0598-07	TCGA-19-0960-01A-02R-0524-07	TCGA-19-0962-01B-01R-0524-07	TCGA-19-0963-01B-01R-0524-07	TCGA-19-1385-01A-02R-0598-07	TCGA-19-1386-01A-01R-0598-07	TCGA-19-1387-01A-01R-0598-07	TCGA-19-1388-01A-01R-0598-07	TCGA-19-1389-01A-01R-0598-07	TCGA-19-1390-01A-01R-0918-07	TCGA-19-1787-01B-01R-0918-07	TCGA-19-1788-01A-01R-0598-07	TCGA-19-1791-01A-01R-0598-07	TCGA-19-2619-01A-01R-0918-07	TCGA-19-2621-01B-01R-0918-07	TCGA-19-2623-01A-01R-0918-07	TCGA-19-2624-01A-01R-0918-07	TCGA-19-2625-01A-01R-0918-07	TCGA-19-2629-01A-01R-0918-07	TCGA-26-1438-01A-01R-0524-07	TCGA-26-1440-01A-01R-0524-07	TCGA-26-1799-01A-02R-0598-07	TCGA-27-1830-01A-01R-0598-07	TCGA-27-1831-01A-01R-0791-07	TCGA-27-1832-01A-01R-0598-07	TCGA-27-1833-01A-01R-0598-07	TCGA-27-1835-01A-01R-0791-07	TCGA-27-1836-01A-01R-0791-07	TCGA-27-1837-01A-01R-0791-07	TCGA-27-1838-01A-01R-0791-07	TCGA-27-2518-01A-01R-0791-07	TCGA-27-2519-01A-01R-0791-07	TCGA-27-2523-01A-01R-0791-07	TCGA-27-2524-01A-01R-0791-07	TCGA-27-2528-01A-01R-0791-07	TCGA-28-1746-01A-01R-0598-07	TCGA-28-1747-01C-01R-0791-07	TCGA-28-1749-01A-01R-0598-07	TCGA-28-1750-01A-01R-0598-07	TCGA-28-1751-01A-02R-0598-07	TCGA-28-1752-01A-01R-0598-07	TCGA-28-1753-01A-01R-0791-07	TCGA-28-1755-01A-01R-0598-07	TCGA-28-1756-01C-01R-0791-07	TCGA-28-1760-01A-01R-0598-07	TCGA-28-2502-01B-01R-0791-07	TCGA-28-2513-01A-01R-0791-07	TCGA-28-2514-01A-02R-0791-07	TCGA-32-1976-01A-01R-0791-07	TCGA-32-1982-01A-01R-0791-07	TCGA-32-1986-01A-01R-0791-07	TCGA-32-2615-01A-01R-0918-07	TCGA-32-2634-01A-01R-0918-07	TCGA-32-2638-01A-01R-0918-07	TCGA-41-2571-01A-01R-0918-07	TCGA-41-2573-01A-01R-0918-07	TCGA-41-2575-01A-01R-0918-07	TCGA-41-3392-01A-01R-0918-07
445	1.010141	-0.565817	1.416082	-0.370614	0.669362	0.280199	0.765260	-0.288490	-0.043218	-0.964116	0.300046	0.265315	-0.456466	0.259961	0.340783	-0.747764	0.458360	1.417900	0.606424	-0.168107	-0.242008	1.690982	-1.623492	0.519655	0.076767	-0.174631	-0.181812	-0.636842	-1.034292	-0.328440	0.256505	0.578095	-1.292948	-0.216939	0.090941	-0.684504	-0.237444	-0.520516	0.979321	-1.132358	0.218239	-0.170723	-0.151660	0.526184	-0.951457	-0.612763	-2.141325	-0.218447	0.149495	-0.270674	-0.469790	-0.970258	-0.508177	-0.347970	0.831910	0.150016	-1.573615	-0.457126	-1.242166	1.088607	-0.658787	-0.163739	-1.177003	0.229010	-0.294308	3.796916	-0.910067	-0.815928	0.322235	1.307057	0.774852	-0.275831	-0.417367	-2.107311	2.061862	1.822661	-0.855098	-0.928672	-0.597226	-1.917595	0.467886	0.041842	2.451150	-0.940490	1.032788	0.385561	0.611183	-1.013737	0.502421	-0.850136	-1.917793	-0.979790	-0.565366	-0.053931	0.175478	0.065670	-1.118323	-0.146438	0.201788	0.599693	0.532450	0.906082	2.436787	-0.047273	-0.954254	-0.349592	-0.122273	1.235897	-0.067826	-1.435528	-0.819116	1.657502	-0.039493	-0.898708	-0.936888	0.947004	1.474500	-0.059807	0.268050	-0.555629	-1.221081	-0.561504	-0.374868	1.243470	1.700328	-0.933624	1.657502	0.388249	-1.043823	1.751305	2.552211	0.416115	0.757028	0.770216	-0.838123	-0.529982
463	1.801965	1.881575	-0.831442	-0.821765	-0.814728	0.666572	-0.207823	0.691818	-0.342852	0.206943	-0.803801	0.252686	0.759377	0.696921	0.426861	-1.654884	-0.197970	1.360743	-0.869600	-0.651881	-0.150468	0.332296	-0.138768	1.220765	1.585390	0.113766	-0.165969	0.175343	0.334564	-0.438668	-1.119534	2.554418	-0.063048	-0.924140	-1.853514	0.272215	-0.442585	0.566399	-0.531872	-1.196904	1.616288	-1.220656	-1.054397	-0.777311	-1.165786	0.298869	-0.635343	-1.280143	-1.778378	-1.726477	-1.406716	-1.044291	0.760797	0.044304	-0.335705	-0.195947	-2.646715	-0.475683	0.216289	-1.232971	-1.306424	-1.305654	0.063625	0.133050	0.426421	-0.811278	-1.237039	-1.275305	-2.431635	-1.177153	0.472714	-0.384527	1.390652	1.023389	-0.454461	-0.246418	1.259471	0.948177	1.119163	-0.371332	0.598507	-1.215817	2.034463	1.277944	-0.060477	1.481149	1.591108	0.393973	1.147853	1.353156	-0.428620	0.189010	0.752880	1.377887	1.113545	1.048010	1.320268	1.381416	0.419494	-0.559252	0.544297	-1.417304	0.644140	-0.547376	1.339590	1.591176	1.047539	0.820583	-0.584254	0.480590	-0.889060	-0.920728	-0.222708	0.182312	0.610342	-0.366164	0.937951	0.415865	0.081150	0.724259	-1.445082	-0.557424	0.087307	-0.069645	-0.363896	-0.053371	-0.920728	0.203933	1.371698	0.808739	-0.487019	0.795544	-1.028017	0.053100	-1.364052	-0.193648
467	0.821954	-0.255021	0.016657	-0.248152	1.285823	1.239004	-1.112471	-0.338226	1.548345	-1.548660	-1.030964	0.493596	1.275777	-1.270961	1.146222	-0.739888	-0.300160	0.148877	-0.152904	-0.281854	1.097229	0.034703	-0.412841	-0.254594	-1.584942	-0.983943	-0.658115	1.448636	0.086890	1.693442	-1.318944	0.140837	0.529221	-1.391197	-0.163411	0.963592	0.293950	-2.072235	0.757254	1.432752	0.781500	0.554596	1.123573	-0.912931	1.007379	-0.801952	-1.678532	0.649667	-0.341893	-1.993543	0.416042	-2.208889	-1.321116	-0.595751	-0.616777	0.141669	-0.568785	-0.059291	-0.710691	-0.058024	0.166617	0.154196	-0.806622	-2.391087	1.269763	0.868771	-0.817752	0.219822	0.735215	0.957126	-0.548201	-0.807069	0.508326	-0.370557	-0.418242	0.954416	-0.350407	-1.107965	0.503503	-1.388008	0.070642	0.280453	0.211215	0.755097	1.336480	0.142800	1.713387	-1.329723	0.258766	-1.584942	-2.479747	-0.269074	-0.466801	1.253586	0.732334	1.302766	1.755442	0.434941	0.589874	0.632533	2.487204	1.110442	-0.100308	-1.270146	-1.716703	-1.363436	-0.572202	0.267807	-1.023181	0.766955	-0.020198	-0.093179	-0.536075	-0.063130	-0.463054	-1.372667	0.612813	1.134469	-1.034877	0.609799	1.437910	-0.485643	0.777404	-0.343763	-0.033291	1.036653	-0.093179	-0.716144	1.525537	1.819452	-0.588073	0.424165	0.641613	0.407677	-0.309525	1.325476
468	1.310695	-0.417663	-0.877183	0.264666	0.962225	0.523442	0.203652	1.077327	0.835599	-0.387947	-0.443835	0.423388	-0.807791	-0.311975	0.752630	-0.787162	-1.082417	0.899068	-0.312430	-0.197290	0.254633	-0.119630	1.088285	-1.151338	-0.600906	1.146521	-1.379269	0.402887	1.739846	0.071919	0.394436	0.864716	0.608084	0.335603	-0.258268	-0.710191	-1.036305	-0.481420	1.979213	0.087823	-1.617998	-1.536665	1.217404	0.936392	-1.433961	-0.647525	-1.960038	-0.686056	-1.758062	-1.295779	0.968835	-0.631026	-1.614661	0.755823	-0.311119	0.063574	-2.067271	0.232057	-2.848905	0.672334	-1.310567	0.193708	-0.713607	0.592015	0.725965	0.913350	0.158085	-0.155253	-0.434968	-1.531213	-0.260774	-0.295852	0.831729	-0.666987	-0.300850	1.022568	-0.439148	1.083636	1.419526	0.878439	0.027846	1.341994	-0.480042	0.500412	1.885807	1.277215	-1.043560	0.189488	0.310443	0.591742	-1.192323	-0.089772	0.753824	0.197939	1.044352	-0.437825	0.486196	-0.952699	1.578089	1.537755	-0.551561	-0.708518	0.701883	-0.710502	1.855076	-0.862279	0.313012	-1.231324	-0.555484	-1.971050	-1.265130	-0.182077	1.081272	-1.128256	1.528651	1.105551	1.390991	1.065748	-1.150702	0.335185	0.226968	-1.676795	0.282402	1.117622	-0.137912	1.243757	-0.182077	0.348180	-1.004136	0.783540	-0.405292	0.709476	0.770545	-0.162473	-2.520507	1.008547
471	1.073617	-1.361812	0.976685	1.722528	0.868653	-0.264159	1.091426	-0.827786	-0.011770	-0.120509	0.709305	-2.245288	-0.273829	0.262083	0.246987	0.605755	-1.504045	-1.013435	-0.104352	0.890813	-0.236915	0.694490	1.782826	0.144189	-0.631374	-0.094904	-1.030155	-0.917642	1.276013	0.052048	0.288160	0.135784	-0.306249	0.421653	1.086826	0.562000	0.090704	-0.711513	0.275632	1.599373	0.018762	0.428480	-0.703493	-1.463498	-0.234393	0.156691	0.248211	-0.756153	-1.715650	0.868381	-1.630263	0.985612	-0.169478	0.551362	1.951773	-0.135797	0.428657	-0.456118	1.071009	-1.713989	-0.432235	-0.256566	1.267757	1.274039	-0.848381	-1.732447	0.335957	-0.447626	-1.413542	-1.237255	1.359486	-0.423743	-0.288821	0.711061	-0.615511	-2.123236	-0.696712	0.301107	0.918101	0.718609	-0.336940	-0.437896	0.244201	-0.077771	-0.091216	-1.226256	-2.174481	-0.339781	-0.174431	1.746737	0.939330	-0.199670	1.315367	-0.229154	0.344970	-0.175139	2.436254	0.903536	-0.628720	0.851820	-0.213400	0.003693	0.192544	-0.039559	-0.108584	0.552578	-1.530450	1.301252	0.280377	0.592913	0.118093	-0.785315	1.024332	1.379712	1.090614	0.101967	0.143717	-0.169999	-0.641517	0.676178	0.002427	-4.103159	0.657693	-0.509575	-0.305306	1.433579	-0.785315	-0.508160	-1.439166	-0.574006	2.376577	-0.901403	-1.071235	-0.151787	0.580847	-0.663875
472	0.555008	1.068093	0.001559	-0.483544	0.332172	0.484015	-0.291369	1.962799	0.270073	0.403071	0.475153	-0.775007	0.177406	0.438659	0.256047	-1.438047	0.290197	0.945685	-0.868902	-0.407733	-1.135737	-0.146148	0.409571	-0.267355	-0.485832	0.082014	-1.209664	-0.581654	0.486244	-0.604192	0.676880	-0.581026	-0.047426	-1.932892	-0.086679	0.555845	0.722114	-0.380604	1.003114	1.853999	1.011278	-0.787834	0.247128	-0.668096	-1.607251	-1.187809	-0.623855	-2.104426	-1.675286	-0.096187	-1.295688	0.573412	-0.654000	-0.498254	-0.112164	0.372798	-1.437618	-0.118935	0.855880	-1.442012	-1.433220	-0.739968	1.174614	-0.256399	-0.307966	1.086428	-0.230721	-1.246214	0.454579	0.239645	0.717648	-0.926136	-1.520164	0.321792	1.044144	0.325071	0.934100	-0.031918	0.461975	0.413411	-0.927601	-1.634881	0.702504	1.281739	-0.641649	2.667201	0.983085	-0.109236	-0.233094	-0.496369	-0.275588	0.654007	0.934379	0.158925	1.417040	1.277552	1.840877	0.804034	-1.068764	1.107291	-0.001566	1.335803	2.244689	-0.399097	-0.674669	0.346965	-0.628406	1.452822	1.075388	1.957464	-0.004372	-0.439374	-0.827136	2.528968	0.640525	1.816176	1.309371	-1.299525	0.321161	-0.728608	-3.546478	0.469706	-1.260868	-0.456540	-0.348452	-0.327030	-0.439374	-1.287538	-0.602797	0.400500	0.258988	-0.511302	-0.495183	-0.473412	-0.011336	-0.794605
473	0.014324	0.322268	1.041906	0.796310	0.197507	-0.840763	0.239594	-0.260913	0.194330	1.427711	0.336986	-3.959478	0.988939	1.490059	0.330999	-0.208377	-0.028458	0.555687	-0.969811	-0.301504	-0.096209	-0.525966	0.250975	-1.358538	0.112408	1.370292	-0.992070	-0.835689	0.788864	-1.892246	0.920568	0.296796	0.794996	0.427690	0.628167	0.264446	0.386019	0.213576	1.036803	0.859250	-0.033626	-1.385716	0.223213	-0.150394	-0.055216	-0.506984	-0.277742	-1.464982	-0.811838	-0.667138	-0.505647	-0.648448	-0.449139	-0.003504	-0.887808	-0.440839	-1.621217	-0.706001	0.841144	-0.918033	0.434933	0.048162	-0.042978	0.586953	0.861168	-2.005526	0.051082	-1.753214	-3.096981	-1.129323	-0.065895	0.331701	-1.102741	-1.280878	0.844795	0.424566	0.924684	-0.634620	1.216274	0.147432	-0.677256	0.085960	1.033902	-0.276720	0.823496	2.461774	0.409546	0.460236	0.417746	2.252098	0.413051	0.709044	1.099778	0.132143	2.274169	0.415994	1.039036	-0.467434	1.068926	0.478319	0.437289	-1.625625	0.634992	-0.918743	1.185584	0.407621	-0.814663	0.707534	-0.367714	1.096807	0.444855	-1.212259	-0.687922	1.460555	0.885087	0.737932	0.860730	-0.028496	-0.354107	0.761413	0.549720	0.695999	-1.213838	-0.840653	-0.935270	0.181299	-1.212259	0.527061	-0.511829	0.137691	-0.756499	-2.698778	0.851700	1.225058	-1.448313	-0.622896
475	0.429421	0.322148	0.538937	-1.043106	0.341242	1.064116	-2.226406	-0.681543	-0.292980	-1.202397	1.493210	0.025085	-0.847547	1.727402	-1.529129	1.788646	-0.098087	-0.981475	0.339192	1.273743	-0.676536	-0.176399	-0.487530	0.294969	-0.739055	-0.729663	1.377288	-1.019995	-0.932558	-0.559605	0.063044	-2.683986	-1.778806	-0.519862	-0.150664	-0.237812	1.841532	-0.902320	0.063912	-2.167261	2.359892	-0.220642	0.542599	0.713381	0.067904	-0.151265	0.398391	0.052111	0.296131	1.599398	-0.790085	1.416533	0.566048	-0.371487	1.678792	0.914440	0.751796	1.267171	-0.570677	2.099798	-0.500381	0.688049	0.313124	1.308290	-0.041007	0.979343	0.664456	1.392837	0.436139	0.057170	0.337970	-0.792253	-0.055880	-0.328108	-0.206486	-3.577512	0.383465	2.308567	-1.257319	0.223763	-1.072185	-0.966741	0.173733	-1.908086	-0.309287	-0.676463	0.259725	-0.986432	0.011000	0.173348	-0.566204	-0.598456	-1.737443	-0.132192	-1.506911	-0.469709	0.556130	1.239780	-0.354685	0.169977	-0.158006	1.317874	-0.805595	0.020815	-0.126466	0.609233	0.604707	-0.178466	0.660463	0.799995	0.032903	1.780382	-0.604671	-0.119969	-0.444339	-0.667411	0.347547	-0.078658	-0.431197	-0.190599	-1.577021	-0.521664	-0.594033	0.488575	-0.505487	-0.510879	1.780382	-0.179429	1.244400	0.248465	-0.848440	-0.364458	0.808618	0.462819	0.341968	0.785121
476	2.132209	0.617919	1.054484	-1.883833	0.143288	1.455644	0.645804	0.200393	-0.944124	-0.891681	-1.942053	0.223740	0.281729	0.496040	1.443038	-0.768138	-1.092527	0.026495	-0.999744	0.421762	0.073319	0.353379	0.357918	-0.041960	-1.347990	-0.410892	-1.546483	-1.000371	1.445285	1.632365	1.158362	-1.380078	-1.457230	-0.290251	-1.316418	0.253340	-0.474739	0.418808	0.751115	-0.977989	-0.478269	-0.786875	-0.815114	-0.965862	0.398763	0.199076	-0.155922	-1.114518	-0.460595	-0.966366	-1.803436	-0.974435	-0.363777	0.188387	1.245288	-0.108018	-0.485203	-1.201251	1.279578	-1.374337	-1.461574	-0.988454	-1.733563	0.316064	0.622654	0.466333	-1.535575	-1.863343	-1.752406	-0.227342	-0.206977	0.426372	0.803053	-0.517601	0.666399	0.059271	-0.413599	0.472764	0.051328	-1.430814	1.183265	0.254924	1.504098	0.468350	0.206640	2.011887	0.743676	-0.613889	-0.371845	-0.803391	-2.131105	0.724918	1.095044	1.590226	0.351766	1.945225	0.972509	0.662365	0.274590	-0.184665	0.608030	0.221448	1.600412	-1.444304	-1.448657	-0.788582	0.907241	0.145810	0.170518	0.997503	-0.061441	0.215902	-0.286845	-0.576474	0.683350	0.326149	1.268105	2.134926	0.333209	0.141271	0.245468	-0.726054	1.931710	-0.224316	1.490164	0.555268	0.215902	0.126648	1.870880	-0.114169	1.014363	0.459678	-0.137869	0.763242	-1.612826	-0.720288
477	-0.738567	-0.145616	-0.133272	-1.902710	-2.732232	-1.654349	0.150562	1.066278	0.083794	-1.027782	1.404027	-0.487542	0.644787	0.888253	-0.179629	0.177879	1.399718	-0.791814	0.053825	-2.136043	0.438451	-0.372403	0.937685	-0.286143	1.506038	0.848482	0.526646	0.529629	1.372743	-0.927189	1.130736	-2.587624	0.253476	1.599026	-0.238838	-1.298234	-0.537872	1.559039	-0.884241	-1.208200	-0.080644	-0.431323	0.015496	-0.406422	-0.574629	1.333251	0.060359	0.346922	-1.241844	0.276835	-0.452436	1.160924	1.309112	0.831661	-0.834779	0.072360	-0.797010	0.343076	-0.129974	-0.825695	0.155396	-0.599559	0.357042	0.779485	-3.359040	-1.777704	-0.540947	0.619296	-1.363109	-0.032027	1.253977	0.202803	0.334945	0.920471	-1.401938	-0.384579	-1.406206	0.772017	-1.168508	-0.108293	0.990686	0.686221	0.660869	-0.132120	0.459638	-0.902433	-0.444343	-0.384939	-0.320227	1.299238	1.786700	1.373228	1.248246	-1.228318	-0.272953	-0.507866	-0.593994	-0.412029	1.140333	-0.084580	-0.076226	0.702085	-0.687278	1.368193	1.715068	1.378976	1.060985	0.506092	1.369428	-0.031430	-0.650770	-0.884821	-0.612248	1.154298	1.223892	1.646999	-0.496722	-0.513895	1.573999	0.170795	-0.601879	0.610055	0.236328	0.101442	-1.996530	0.200433	-0.884821	-1.116153	0.433821	0.258668	-0.040759	-0.684697	-0.895873	0.385771	-0.536907	0.722791
478	0.430340	-0.879847	1.806994	-1.299985	0.925292	1.617793	-0.509174	-0.183018	0.093055	-1.171996	-1.478056	1.045862	-0.707031	0.206204	1.071212	-0.167870	-0.854497	0.161480	-1.213731	0.520612	-0.009275	0.205196	-0.060675	-0.823663	-0.717933	-0.120260	-1.954769	-2.134696	1.168904	0.788029	2.069774	-2.147680	-1.402005	0.492170	0.430340	1.266906	-1.528964	0.235059	1.394379	-0.147053	-0.749900	-0.192808	-0.336254	0.410048	0.531042	0.481578	0.437060	-0.071805	0.546075	-0.736906	-0.800592	-1.290907	-0.697953	0.463841	0.508968	-0.189282	-0.550372	-1.210103	1.029580	-0.762884	-1.383662	-0.600455	-1.331518	0.391305	0.863690	2.026102	-0.915172	-0.692582	-1.278116	-0.266798	-0.182297	-0.114902	-0.178587	-1.520926	0.832959	1.117379	-0.620241	0.272157	-0.681453	-1.651388	1.400562	0.751343	1.684798	0.330093	0.744357	2.104008	0.722098	-0.960114	-0.837690	-0.364263	-1.745554	1.057413	0.039066	0.928187	-0.362214	1.735693	0.625836	0.355010	0.690749	-0.583142	0.053093	-0.020095	0.892132	-0.804495	-1.492277	-1.745782	-0.682299	-0.225990	-0.120878	0.025660	-0.186419	2.072247	-0.091200	-1.757302	0.508555	0.053711	0.643573	0.929230	-0.122506	-0.378711	-0.437223	-1.466309	1.133270	1.393349	1.236918	0.605629	2.072247	2.100689	0.293385	-0.437029	0.001967	0.561533	0.554113	0.709926	-1.473925	-0.036368
480	0.651356	-0.219357	2.028702	-1.414864	0.880847	1.115998	0.740999	-0.603642	-0.483285	-1.351855	-1.129712	1.265998	-0.558999	-0.553999	0.758856	0.196000	-0.504356	0.025893	0.004929	0.059928	-0.481499	0.246560	-0.307011	-0.292011	-1.399866	-0.759865	-1.857006	-2.087719	0.827990	0.772275	1.329417	-2.532719	-1.889863	0.475642	0.007786	0.609213	-1.444819	0.078036	1.433033	-0.445535	-0.700534	0.221607	-0.185535	-0.762271	0.954416	0.425845	0.397988	-0.074154	-0.086558	0.637726	-0.615129	-0.577272	-0.295129	-0.240844	0.987320	0.347274	-0.302011	-0.449868	1.334462	-0.821963	-1.704104	-0.694867	-1.495578	0.118703	0.481559	1.770128	-1.159152	-0.701296	0.000132	0.229419	-0.014821	-0.231250	-0.025536	-1.750533	0.857320	1.048034	-0.475582	0.145178	-1.210581	-1.731961	1.239462	0.612320	1.312986	-0.593439	0.174417	1.814414	0.198703	-0.579415	-0.017273	-1.235580	-2.275579	0.597012	-0.260129	0.817726	-0.376558	1.223439	1.088440	0.535178	0.538749	-0.292011	-0.204868	1.479417	1.682271	-0.799867	-1.310578	-1.639149	-0.424865	-0.178437	0.342276	0.142277	-0.139866	2.477272	-0.118437	-1.649151	0.147991	0.307274	0.748702	1.560843	0.027274	-0.689151	-0.028440	-1.697720	1.575843	1.401560	1.657274	0.127991	2.477272	1.571560	0.342276	0.166298	0.357012	-0.001558	-0.607986	0.095584	-0.895128	0.332012
481	1.008214	1.652637	0.778350	-0.992014	-0.301371	-1.556426	0.062602	0.508787	-0.234961	-1.405521	1.863861	-0.158216	0.426756	2.086956	-0.140246	-0.944805	-1.436114	1.026483	0.640798	-1.170246	0.268706	0.600530	0.900801	-0.795956	0.076424	0.011332	0.288155	-0.280631	0.118295	-0.508896	-0.182592	0.471616	-0.066459	-0.374733	-0.105787	-0.992261	-2.058390	1.772330	1.227608	-0.245377	-0.674828	1.098920	1.218746	1.249271	-0.141440	-0.190490	-1.333725	0.645949	-0.466626	-0.973623	-1.676081	0.903088	0.368397	-0.627686	-1.070677	0.345124	0.792238	-0.462144	-1.004025	-0.041114	0.388461	-0.083097	-0.721837	1.759396	-0.955847	-0.306562	-0.265020	-0.364228	1.189133	1.033202	2.131499	0.422556	-0.320706	-3.026902	0.719504	-1.128158	-0.824820	-2.037773	0.466918	0.596047	-0.069916	2.233661	-0.214616	-1.682431	0.278041	-0.101252	-0.635697	-0.473766	1.687523	0.119320	2.046312	-1.418829	-0.367726	1.313153	0.346611	-0.636364	0.004490	-0.865121	-0.292827	0.125598	-0.152518	-0.217734	2.430960	-1.138077	-1.626836	1.203431	0.291294	-0.438614	0.989383	0.606705	-0.696728	0.046042	-0.408950	-0.815650	0.845494	0.480273	-0.999789	-0.880271	1.937872	0.117002	-1.793209	0.983290	-0.058049	-0.263337	-0.699189	0.549900	0.046042	0.086907	-1.061250	-0.849058	0.403292	-0.132198	0.601094	1.947545	-1.173209	-0.029298
483	0.885829	1.587603	-0.191662	1.164054	-0.519716	0.369763	0.336971	-0.126384	0.217185	0.853782	-0.571853	0.079107	-0.763184	-1.466720	1.121944	-0.176995	-0.752954	-1.313218	-0.107685	2.055768	-0.580593	0.270362	0.233776	-0.208644	0.825115	0.636266	1.764064	1.699564	0.576374	1.209176	-1.099808	-3.397545	0.651443	-1.787118	-0.530050	-0.644415	2.946614	-1.775421	0.161605	-1.525823	1.581414	0.001304	0.419604	-0.349612	0.022119	-0.150784	-0.161895	0.798962	-1.193123	0.260561	-0.143375	-0.261670	1.436328	-1.324968	-0.129321	-0.999037	1.407645	0.458983	-0.324040	-0.221464	1.053220	1.085553	-1.135310	-0.282629	-0.252411	-0.998089	1.284066	-0.266368	0.542725	0.603203	-1.215384	-0.207507	1.163385	0.332611	0.814733	-1.101290	0.095020	0.366351	0.534459	0.705246	-0.765512	-0.894918	1.893697	0.282422	-0.454719	-2.789584	0.694489	0.321538	0.748646	-1.801626	-1.230071	-0.050149	-1.198679	1.234698	0.984016	-1.791508	0.281700	1.012569	-1.084758	-0.935079	0.451937	-0.966879	0.196242	-0.893073	-2.016084	0.275420	0.716349	-0.605761	-0.762945	0.593447	0.630304	-0.883815	0.145472	0.013853	-0.462940	0.255050	1.128778	0.321176	-1.338203	0.711877	0.682158	0.957546	-0.716376	-0.069031	0.710793	0.329215	-0.883815	-1.346831	0.967573	-0.617367	1.542427	-0.264922	0.085084	0.732792	-0.711001	0.278583
